14338,30334
14370,14371
14370,56037
14370,56103
14370,56208
14381,30334
14385,57278
14385,57259
14385,57294
14385,57276
14385,57257
14385,57301
14394,57278
14520,57286
14525,57250
14568,25663
14627,26880
14627,27750
14627,28475
14628,56171
14628,56178
14632,56168
14633,27249
14633,56105
14633,57242
14847,14863
14847,14867
14847,27505
14857,27505
14867,27505
14908,14970
14908,14968
14908,14973
14908,14974
14954,14965
14954,14966
14954,14973
14954,14974
14954,14967
14954,14978
14954,14968
14954,14979
14954,14980
14954,14976
14954,14970
14954,14981
14965,14966
14965,14968
14965,14973
14965,14974
14965,14967
14965,14978
14965,14980
14965,14976
14965,14970
14965,14981
14966,14968
14966,14973
14966,14974
14966,14967
14966,14978
14966,14980
14966,14976
14966,14970
14966,14981
14967,14968
14967,14972
14967,14973
14967,14974
14967,14978
14967,14980
14967,14976
14967,14970
14967,14981
14968,14972
14968,14973
14968,14974
14968,14976
14968,14977
14968,14978
14968,14979
14968,14980
14968,14970
14968,14981
14970,14973
14970,14974
14970,14976
14970,14977
14970,14978
14970,14979
14970,14980
14970,14981
14973,14974
14973,14978
14973,14980
14973,14976
14973,14981
14974,14978
14974,14980
14974,14976
14974,14981
14976,14978
14976,14980
14976,14981
14978,14980
14978,14981
14980,14981
14992,60757
15002,57278
15017,57278
15020,47348
15020,60430
15020,60635
15025,15339
15025,26850
15025,27749
15025,15428
15025,57294
15025,56062
15025,56175
15025,56233
15025,15292
15025,56179
15029,30657
15125,53912
15125,57276
15125,57281
15182,57276
15184,15176
15201,15205
15201,53913
15209,30626
15209,30681
15209,30733
15209,30762
15209,30750
15209,52485
15225,57276
15242,60454
15243,26891
15243,27749
15292,15339
15292,15428
15339,15428
15339,26052
15339,56175
15339,27749
15339,56169
15339,56179
15348,30040
15348,60705
15421,57281
15428,56175
15428,56179
15428,56233
15477,56233
15567,30577
15567,60509
15567,60723
15650,15653
15650,60424
15650,60661
15653,15778
15653,24975
15653,60424
15653,60661
15654,60566
15655,15778
15655,24975
15655,56182
15655,60661
15656,24975
15657,57294
15658,27777
15658,15778
15658,56233
15658,60690
15699,15761
15699,15766
15699,15769
15699,15771
15699,15767
15699,15778
15699,15768
15699,27747
15699,60661
15699,27749
15699,60424
15700,60652
15730,56182
15761,15765
15761,15766
15761,15769
15761,15771
15761,15767
15761,15778
15761,27747
15761,60424
15761,50018
15761,27749
15761,60661
15765,15770
15765,15767
15765,27747
15765,27749
15765,57766
15766,15771
15766,15778
15766,27747
15766,15769
15766,27749
15767,27747
15767,27749
15768,27747
15768,27749
15769,15771
15769,15778
15769,27747
15769,27749
15770,27747
15770,57247
15770,60424
15770,55971
15770,60661
15771,15778
15771,27726
15771,27934
15771,27747
15771,27749
15771,28025
15778,24997
15778,25001
15778,25003
15778,25008
15778,25010
15778,27749
15778,27777
15778,24998
15778,55971
15778,55992
15778,30347
15778,56103
15778,57262
15778,56134
15778,25007
15778,56168
15778,56179
15778,56138
15778,56185
15778,27747
15778,57263
15778,56182
15778,56527
15778,60690
15778,57288
15778,60652
15778,25005
15778,57247
15778,57294
15778,56146
15778,60424
15778,56233
15778,57176
15778,56175
15778,57187
15778,56176
15778,60661
15802,15778
15838,56103
15846,26850
15846,26891
15846,27507
15846,55990
15846,56223
15846,56062
15846,26893
15846,56233
15846,56164
15846,63632
15846,56185
15846,27249
15863,56182
15879,56233
15879,57243
15893,30733
15915,30071
15915,30733
15923,30708
15940,30733
15940,55987
15966,15982
15966,16300
15980,30733
15999,30277
16006,30762
16008,30762
16019,30072
16019,30182
16019,30356
16023,60454
16023,60638
16024,30072
16024,37661
16027,45936
16040,45936
16063,45936
16068,45936
16103,45936
16104,45936
16127,45891
16136,40391
16140,16166
16140,40391
16166,40391
16216,45937
16218,45937
16300,45680
16302,16324
16302,45514
16302,45819
16338,42165
16352,30728
16352,45678
16383,30728
16386,45476
16417,16418
16417,16419
16417,42165
16418,16419
16431,42165
16455,42165
16456,42165
16456,46050
16494,55995
16588,53138
16593,49652
16597,30228
16599,45894
16613,30657
16627,30657
16630,16658
16630,30657
16641,30657
16641,30727
16641,30728
16671,16672
16671,31004
16672,31004
16675,30657
16810,39397
16912,45881
16913,16929
16929,16943
16956,45819
16957,42165
16969,45819
16987,45819
17012,17036
17274,17312
17274,39578
17299,17297
17302,17304
17320,30277
17324,30279
17326,57286
17377,30348
17377,37301
17409,30039
17409,30277
17448,30039
17451,52192
17451,52963
17456,45535
17638,56106
17638,56182
17848,37314
17848,38120
17856,30069
18243,60429
18265,60429
18290,30762
18290,30780
18337,45454
18350,45454
18350,45574
18427,45454
18433,53793
18437,45635
18437,56168
18448,50764
18448,56168
18453,45635
18453,45634
18453,60459
18453,60638
18454,45902
18462,53793
18476,30039
18484,29094
18702,29094
18705,29094
18711,28019
18711,29094
18716,29735
18716,29094
18716,30557
18716,30579
18716,30476
18716,30686
18719,29094
18741,45717
18761,46030
18805,46030
18836,46030
18849,46030
18873,45461
18873,46030
18911,45680
18949,59688
18959,30723
18959,39070
18993,30656
18993,58240
19045,56038
19057,40903
19114,42911
19114,52195
19114,42903
19114,56233
19127,42911
19127,56233
19136,56176
19136,55988
19136,56138
19136,56168
19136,56233
19137,55988
19137,56233
19138,30040
19139,56038
19139,56168
19139,56175
19139,56182
19140,60629
19155,57276
19194,19251
19315,44526
19343,51976
19419,19420
19454,45819
19547,45881
19547,60430
19608,19607
19608,53990
19637,19698
19637,53990
19669,45941
19797,19818
19818,38331
19822,30473
19836,30473
19840,45504
19840,47587
19848,60421
19850,32047
19850,19854
19850,29094
19850,32054
19854,32047
19854,29094
19854,32054
19856,40861
20150,20231
20150,60638
20150,20312
20150,20301
20150,20316
20150,60459
20186,20295
20186,20301
20186,60634
20186,60638
20186,60643
20194,20231
20194,20283
20194,20345
20194,20301
20194,20306
20194,20340
20231,20340
20231,20345
20231,20736
20231,20742
20231,20312
20231,20841
20231,20301
20231,60459
20231,60637
20231,60675
20231,60652
20231,56165
20231,20745
20231,20888
20282,20283
20283,60638
20283,60652
20283,60675
20306,20312
20306,20340
20306,20888
20313,20306
20314,20306
20320,20306
20321,20310
20321,20308
20321,20319
20321,20322
20321,20318
20321,20301
20321,20323
20322,20336
20323,20336
20323,20340
20340,30299
20340,60459
20340,39918
20340,60638
20340,60675
20346,30275
20358,60638
20359,45832
20359,60620
20359,60624
20362,60459
20362,60638
20367,60638
20370,30228
20370,45895
20370,60459
20370,60652
20370,30656
20370,30334
20370,60661
20374,60430
20374,60757
20375,60430
20377,38612
20379,30181
20379,30277
20379,30334
20383,60430
20383,60638
20383,60757
20389,60629
20389,60638
20389,60605
20389,60620
20389,60675
20393,39918
20393,60638
20397,60629
20420,20430
20423,20430
20428,20430
20446,57245
20446,57281
20446,60029
20484,56168
20484,30160
20484,56175
20484,51892
20484,56182
20484,57284
20508,60454
20609,30228
20609,43958
20609,30348
20609,53558
20609,30290
20609,60606
20609,60761
20609,45900
20609,62365
20742,20745
20746,60452
20746,60638
20746,60674
20841,60637
20908,30334
20908,52538
20979,21005
20979,21048
20979,21024
20979,21029
20979,21104
20980,21005
20980,21048
20980,21024
20980,21029
20980,21104
20989,21068
21005,21044
21005,21048
21005,21056
21005,58298
21005,21074
21005,21024
21005,21068
21005,21029
21005,21073
21005,21047
21005,60482
21018,21048
21021,21024
21021,21029
21021,21034
21022,21056
21024,21044
21024,21048
21024,21058
21024,21029
21024,21073
21024,21034
21024,21056
21024,21076
21029,21030
21029,21048
21029,21049
21029,21034
21029,21078
21029,21056
21029,21076
21029,21047
21029,21058
21029,21073
21034,21035
21034,21056
21034,21057
21034,21058
21034,21069
21035,21056
21040,21024
21040,21029
21040,21056
21040,21073
21047,21049
21047,21048
21047,21073
21048,21056
21048,21057
21048,21069
21049,21073
21052,21048
21056,21057
21056,21058
21056,21068
21056,21073
21058,21080
21060,21021
21060,21022
21060,21040
21060,21059
21060,21048
21060,21009
21060,21031
21060,21056
21068,21069
21073,21099
21076,30334
21080,21104
21092,30334
21167,60652
21168,49983
21168,60756
21180,21182
21182,30069
21182,40599
21198,45940
21200,21561
21202,21204
21202,21561
21204,21230
21204,21233
21204,21508
21204,21561
21204,41072
21230,21508
21230,21561
21230,41072
21230,55272
21233,21242
21233,21561
21233,55263
21238,55263
21242,21561
21242,45940
21242,55263
21307,21352
21307,21345
21307,21360
21307,45940
21338,21351
21338,21341
21338,21352
21338,21353
21338,21345
21338,21356
21338,21358
21338,21359
21338,21360
21338,21365
21341,21353
21341,21359
21341,21360
21341,21365
21343,45940
21345,21352
21345,21356
21345,21353
21345,21358
21345,21360
21351,21352
21351,21356
21351,21353
21351,21358
21351,21360
21352,21356
21352,21353
21352,21358
21352,21360
21353,21356
21353,21359
21353,21360
21353,21358
21353,21363
21356,21358
21356,21360
21356,21365
21356,21367
21356,21363
21356,53343
21357,45940
21357,53343
21358,21360
21358,21365
21358,21367
21358,21363
21358,53343
21359,21360
21359,21363
21359,53343
21360,21367
21360,21365
21360,45940
21360,21363
21360,53343
21363,21367
21363,21365
21363,45940
21363,53343
21365,21367
21365,53343
21366,21367
21366,53343
21367,53343
21369,45940
21386,45940
21423,45940
21425,45940
21464,45940
21508,21561
21508,55263
21508,41072
21508,55272
21561,27934
21561,55263
21561,41072
21561,55272
21563,45940
21578,53793
21578,42165
21578,57250
21581,42165
21581,45883
21581,51111
21583,45895
21607,45940
21627,45535
21641,45940
21643,42165
21644,30040
21644,45535
21650,40884
21659,42165
21729,45535
21817,45535
21822,45535
21845,45535
21848,45535
21900,45535
21910,45454
21910,45717
21910,45946
21910,46041
21921,39397
21921,46255
21923,43491
21923,60430
21925,60551
21925,60757
21955,60551
21955,60757
22156,60430
22156,60572
22266,37866
22266,60430
22266,60572
22272,60430
22296,30334
22296,60430
22349,60430
22349,60572
22353,22359
22359,37866
22359,37871
22359,60430
22359,60572
22393,30334
22462,22480
22497,30334
22548,30657
22686,30069
22688,30225
22688,30313
22688,30069
22688,32589
22688,40807
22780,45881
22780,46802
22853,30039
22920,23004
22920,35102
22920,55312
22985,30069
22999,23000
22999,23004
22999,23006
22999,23005
22999,23010
22999,23007
22999,53962
23000,23004
23000,23006
23000,23007
23000,23005
23000,23010
23004,23006
23004,23007
23004,23005
23004,23010
23005,23006
23005,23010
23005,23013
23005,23007
23005,53962
23006,23007
23006,23010
23007,23010
23038,40948
23043,23049
23070,42165
23071,42165
23074,42165
23083,53923
23097,57283
23099,60454
23158,56182
23165,60757
23197,60454
23238,30347
23273,29094
23372,38061
23480,45535
23480,49287
23480,53576
23508,30184
23592,30334
23765,45937
23821,45937
23894,45937
23903,23924
23903,23911
23903,38391
23903,45937
23911,23924
23911,38391
23911,45937
23914,45937
23924,45937
23930,23939
23930,53989
23939,53989
23946,53989
23959,64374
23976,46255
23996,46255
24005,46255
24026,45871
24057,46255
24065,46255
24090,45476
24142,30040
24142,41933
24214,30048
24214,30279
24362,30733
24482,24489
24484,24489
24484,24485
24484,24490
24484,30733
24485,24489
24485,24490
24489,24490
24512,45936
24518,29094
24518,38519
24524,29094
24525,53962
24741,57294
24860,30581
24890,60605
24894,60638
24897,60661
24900,60605
24901,60566
24917,60661
24917,60756
24920,30728
24920,56103
24920,60430
24922,30228
24922,30596
24922,30723
24922,38612
24922,45535
24922,45881
24922,53962
24922,60430
24922,56182
24922,57286
24922,45455
24922,60756
24922,45677
24922,60757
24923,60499
24923,60661
24924,45654
24924,60661
24924,60652
24924,60757
24926,60499
24926,60566
24926,60647
24926,60652
24927,60499
24927,60650
24927,60652
24933,60652
24947,25013
24947,60652
24949,1143
24949,24948
24949,38787
24951,1143
24951,24950
24954,60661
24975,15778
24976,60661
24978,55987
24978,56103
24978,56171
24978,56179
24989,25007
24989,60661
24989,25010
24989,27749
24989,56233
24989,25001
24989,60652
24992,56178
24996,25007
24996,56033
24996,56233
24996,25010
24996,57790
24997,24998
24997,25003
24997,25005
24997,25010
24997,25008
24997,56233
24997,25007
24997,25001
24997,60652
24998,25000
24998,25003
24998,25007
24998,25008
24998,25010
24998,27749
24998,56233
24998,60690
24998,57247
24998,25001
24998,60652
24999,25007
24999,56033
24999,56233
24999,25010
24999,57790
25000,56033
25000,25007
25000,56182
25000,25010
25000,57790
25001,25005
25001,25010
25001,56233
25001,25007
25001,60652
25002,56178
25003,25005
25003,25007
25003,60661
25003,25010
25003,56233
25003,25001
25003,60652
25003,25008
25003,56171
25005,25007
25005,25013
25005,56179
25005,56233
25005,56171
25005,56182
25005,60652
25005,25010
25005,60661
25006,25005
25006,25003
25006,25008
25007,25010
25007,57790
25007,27749
25007,56033
25007,56233
25007,60652
25008,25005
25008,25010
25008,56233
25008,25007
25008,25001
25008,60652
25010,27777
25010,55992
25010,56060
25010,56134
25010,27262
25010,56167
25010,56168
25010,56170
25010,56171
25010,55988
25010,56176
25010,26850
25010,55990
25010,60690
25010,56178
25010,56179
25010,56146
25010,56240
25010,56172
25010,27749
25010,56701
25010,56233
25010,56527
25010,56762
25010,56135
25010,56182
25010,57263
25010,27913
25010,57288
25010,56138
25010,56185
25010,57289
25010,56169
25010,57250
25010,57294
25010,57247
25010,60605
25010,60652
25010,56175
25010,57187
25010,57264
25013,60652
25047,56168
25052,56182
25055,56179
25055,56233
25061,56182
25143,53990
25194,45766
25194,45822
25253,30723
25370,43427
25370,45654
25370,63090
25370,45677
25370,45673
25370,45678
25380,60756
25393,56182
25393,60430
25396,60430
25412,53962
25424,53962
25426,45937
25427,45891
25427,45937
25470,53793
25471,60430
25561,25647
25562,25647
25580,25650
25647,25650
25660,25663
25663,27007
25663,27913
25706,26891
25706,26052
25706,27007
25706,27749
25706,27913
25740,25749
25749,26850
25749,27007
25749,27749
25749,26891
25749,27911
25749,27913
25751,56233
25752,56182
25795,56182
25796,27505
25800,27728
25800,26657
25800,26877
25800,27262
25800,27777
25800,56182
25819,56182
25822,64374
25838,26797
25838,26802
25838,26891
25838,26868
25838,26877
25838,26882
25838,26893
25838,56182
25838,27501
25838,63840
25838,27507
25838,26792
25838,26884
25838,26793
25838,63294
26038,30626
26038,30701
26038,56158
26038,30704
26038,30705
26038,56172
26038,56182
26052,56172
26052,56182
26072,56172
26072,56182
26074,56182
26077,26074
26081,26891
26081,27262
26081,56158
26081,27523
26081,27518
26081,27749
26081,28498
26081,27525
26081,30704
26081,26877
26081,56179
26081,56172
26081,56182
26156,26877
26156,50764
26216,26300
26216,27739
26216,26657
26216,26877
26216,28022
26299,26877
26299,26300
26299,27505
26299,27506
26299,27523
26300,27505
26300,27506
26300,27523
26300,26877
26300,28022
26380,30728
26380,45659
26444,30626
26444,30742
26450,30626
26450,30742
26450,30750
26458,30626
26458,30742
26458,30750
26460,30626
26460,30742
26460,30750
26471,30742
26479,56182
26485,56182
26490,56233
26497,56182
26511,56182
26519,56182
26520,45535
26527,56182
26548,56182
26552,56182
26554,56182
26562,56103
26564,56182
26565,46050
26565,45768
26565,56168
26792,26793
26792,26884
26792,26802
26792,27507
26792,56182
26793,26802
26793,27507
26793,56182
26796,55513
26796,56182
26797,26878
26797,26882
26797,26884
26797,27507
26797,26886
26797,27509
26797,26888
26797,26894
26797,26895
26797,26896
26797,56182
26797,26877
26797,26900
26797,26891
26797,56172
26802,27507
26802,56182
26848,26891
26848,26893
26849,26893
26850,26884
26850,26891
26850,56103
26850,56182
26865,26893
26865,26882
26865,27507
26865,56182
26868,26893
26868,26882
26868,27507
26868,56182
26877,26882
26877,26884
26877,27507
26877,26886
26877,27509
26877,26888
26877,26896
26877,63294
26877,27506
26877,63840
26877,56182
26877,26893
26877,26895
26878,26884
26878,27509
26878,26888
26878,26896
26878,27506
26878,26893
26878,56179
26878,27728
26878,26886
26878,27507
26878,63840
26878,55513
26878,56182
26880,27509
26880,27507
26880,56182
26882,26884
26882,26893
26882,26896
26882,56182
26882,27501
26882,26888
26882,27509
26882,26886
26882,27507
26882,27749
26882,63840
26882,55513
26882,26895
26882,26894
26882,27929
26882,63294
26883,26797
26883,27507
26883,26886
26883,27509
26883,26888
26883,26884
26883,26895
26883,26896
26883,56182
26883,26877
26883,26900
26883,26882
26883,26893
26884,26893
26884,26895
26884,26896
26884,63294
26884,27506
26884,26888
26884,27509
26884,26886
26884,27507
26884,63840
26884,55513
26884,56182
26884,27502
26884,56179
26884,27929
26886,26888
26886,26895
26886,26896
26886,26893
26886,27509
26886,27507
26886,56182
26888,26895
26888,26896
26888,27509
26888,27507
26888,56182
26891,26884
26891,56182
26893,27728
26893,27509
26893,27929
26893,27507
26893,56182
26894,27507
